source1_entity_id	candidate_entity_ids
S1-152560873	S2-676508934,S2-945808307,S2-333797245,S2-672458933,S2-344823934,S2-429219241,S2-826267350,S2-580098998,S2-539683133,S2-232068163,S2-201709307,S2-637647177,S2-274697701,S2-461966166,S2-785931061,S2-315360099,S2-363789657,S2-206486667,S2-221897782,S2-441737883,S2-527222679,S2-840160474,S2-276480881,S2-963106332,S2-384929642,S2-162098291,S2-236981252,S2-610796348,S2-398160216,S2-683426632,S2-43007466,S2-600678629,S2-826978521,S3-810659024,S3-403852704,S3-644885018,S3-289349995,S3-550491083,S3-482372234,S3-121966215,S3-467319675,S3-174045599,S3-205989640,S3-736302165,S3-765025979,S3-526897520,S3-890917700,S3-349679209,S3-891382663,S3-296281259,S3-466394454,S3-140810474,S3-589992184,S3-26127741,S3-452891240,S3-958690937,S2-795922032,S2-434971297,S2-972375132,S2-769810511
S1-591960471	S2-87681530,S3-910161344,S3-653673465,S3-676024300,S2-149492730,S2-323998042,S2-583894646,S2-295888392,S2-442549744,S2-440910055,S2-772877325,S2-351813481,S2-284252261,S2-225108078,S2-920446948,S2-741786148,S2-269177273,S2-759807615,S2-333764281,S2-247085744,S2-410804005,S2-892853616,S2-415895743,S2-977770394,S2-95889450,S2-239033666,S2-443713502,S2-345109638,S2-418861086,S2-102005272,S2-714138455,S2-972563306,S2-124718027,S2-552771132,S2-139724818,S2-395989111,S2-21318476,S2-274294369,S2-410248964,S2-293450667,S2-728188590,S2-44986802,S2-853411922,S2-817853593,S2-545925430,S2-136493821,S2-893623312,S2-782954834,S2-830275560,S2-849797239,S2-596810716,S2-239008180,S2-218697369,S2-793847801,S2-874006051,S2-39147226,S2-690482906,S2-401868950,S2-128474442,S2-257263191
S1-459442196	S2-16197483,S2-691552663,S2-446393422,S2-341862186,S2-894301935,S2-503434250,S2-234872195,S2-266499977,S2-519434818,S2-964040430,S2-399669447,S2-110375503,S2-387315399,S2-474124252,S2-955417771,S2-695175095,S2-777556386,S2-319967348,S2-954738999,S2-434865013,S2-118674825,S2-598247143,S2-746828821,S2-238126853,S2-743558156,S2-781821621,S2-499281962,S2-60296334,S2-547472758,S2-247500437,S2-578052997,S2-857167023,S2-965256482,S2-308665105,S2-727320846,S2-343895614,S2-241354926,S2-476415634,S2-690237058,S2-826155288,S2-218600362,S2-894005009,S2-274294369,S2-418116909,S2-249864429,S2-486596636,S2-400839119,S2-237666837,S2-346160685,S2-662997724,S2-300795115,S2-489678883,S2-907935228,S2-817853593,S2-479837720,S2-818869793,S2-602187514,S2-351105475,S2-245420143,S2-801433965
S1-24394706	S2-553950303,S2-437267325,S2-336053234,S2-929305979,S2-184909871,S2-561568928,S3-633696861,S3-917765659,S2-694507558,S2-771630923,S2-964779442,S2-24213581,S2-528520252,S2-734394743,S2-58317150,S2-329444090,S2-529927944,S2-738640426,S3-458938326,S3-658531399,S3-145583648,S3-471772905,S3-530325424,S3-341508031,S3-313761906,S3-227097784,S3-291463643,S3-844243311,S3-485257281,S2-292567038,S2-68168899,S2-981380246,S2-373736168,S2-842611061,S2-147440186,S2-238230337,S2-350315635,S2-972380850,S2-483937674,S2-842662953,S2-995815736,S2-685396460,S2-441186612,S2-552555745,S2-476223599,S2-116943272,S2-894005009,S2-714365604,S2-851342882,S2-355848285,S2-202733379,S2-338710421,S2-763407263,S2-378753191,S2-27221859,S2-733526674,S2-186042245,S2-872053143,S2-446587148,S2-358583250
S1-153146218	S2-287776873,S3-64558612,S3-646598880,S3-779283744,S3-607227785,S2-741133761,S2-670181184,S2-600018995,S2-304000957,S2-611364564,S2-453422522,S2-840686664,S2-847365498,S2-475248315,S2-943394104,S2-104213278,S2-368470121,S2-234635016,S2-740891573,S2-696313198,S2-980957424,S2-607392943,S2-618595825,S2-821773705,S2-130718705,S2-959015092,S2-894314252,S2-630376831,S2-936678412,S2-824687779,S2-591772545,S2-56558931,S2-194154504,S2-385317894,S2-33168384,S2-347516390,S2-66702858,S2-352057210,S2-256161909,S2-879106147,S2-802445465,S2-687682737,S2-60301417,S2-628867895,S2-943550088,S2-620343415,S2-896628229,S2-345611631,S2-876212161,S2-138073501,S2-588773896,S2-240464175,S2-264343085,S2-150131889,S2-182457061,S2-533966582,S2-481928190,S2-444648916,S2-747035866,S2-253627810
S1-722064328	S2-112689538,S3-896205451,S3-311297949,S2-225603266,S2-893623312,S3-13001396,S2-668548943,S2-438812703,S2-342366456,S2-665141083,S2-407444020,S2-650289538,S2-601663592,S2-634786372,S2-55749272,S2-199389955,S2-955318046,S2-535742821,S2-503664363,S2-844397476,S2-639191734,S2-915876521,S2-704610072,S2-150079571,S2-581674150,S2-872384210,S2-652845753,S2-257438037,S2-567937072,S2-781053271,S2-144501049,S2-548242865,S2-409537228,S2-302802762,S2-367580708,S2-782491614,S2-209670035,S2-268310520,S2-968880515,S2-836079520,S2-700943799,S2-319267041,S2-715568939,S3-446409255,S3-277730934,S3-770575300,S3-958937599,S3-889838319,S3-338880909,S3-591354418,S3-398477081,S3-709967008,S3-760606106,S3-465765227,S3-807143776,S3-281253971,S3-970408388,S3-520624339,S3-815951987,S3-948634716
S1-329479952	S2-152334323,S2-263487715,S3-398263713,S3-96718187,S3-822769421,S2-657508123,S2-123224411,S2-235829911,S2-223811318,S2-792958190,S2-385732900,S2-437831187,S2-623569663,S2-3632893,S2-420260126,S2-204111827,S2-677462462,S2-550461683,S2-644330720,S2-665119342,S2-104769383,S2-871541378,S2-373736168,S2-412527378,S2-936190268,S2-528753270,S2-698207989,S2-946339388,S2-322894222,S2-195045136,S2-703991035,S2-266352840,S2-23793150,S2-879945459,S2-738564262,S2-395506245,S2-79919892,S2-34889748,S2-492723155,S2-83832910,S2-886181190,S2-368130743,S2-992277655,S2-821568999,S2-180113952,S2-351547586,S2-174665150,S2-497867947,S2-879344807,S2-361438680,S2-948988137,S2-516796945,S2-949516970,S2-833172087,S2-329080218,S2-503115218,S2-460409173,S2-997935426,S2-860554880,S2-165745719
S1-101154733	S2-815754682,S2-114838518,S2-338948524,S2-920319624,S3-258267104,S3-338432074,S3-926230959,S3-255857776,S2-8276039,S2-281611162,S2-800335384,S2-539797788,S2-713126219,S2-405010147,S2-842883046,S2-325637062,S2-282205855,S2-994993904,S2-35209849,S2-380262457,S2-360161757,S3-12072622,S3-779007929,S3-663300898,S3-294977400,S3-312666335,S3-352193019,S3-776444207,S3-783623195,S3-742376454,S3-551745952,S3-92251776
S1-212677128	S2-104187102,S2-204966912,S2-963466852,S2-136272759,S2-187307698,S2-317057605,S2-776855122,S2-199836876,S2-513984846,S2-314818131,S2-970269838,S2-346993762,S2-170461770,S2-953799714,S2-141515712,S2-306649968,S2-820819917,S3-175398984,S3-524431347,S3-334531676,S3-458136704,S3-393194228,S3-963610577,S3-556923190,S3-96021012,S3-626435527,S3-142374256,S3-597690022,S3-617078719,S3-308387912,S3-683757211,S2-154868460,S2-427125238,S2-166336544,S2-385384208,S2-53776745,S3-682966227,S3-555870124,S3-412984840,S3-90989450
S1-157330686	S2-715986027,S3-968270951,S2-385127398,S2-564596600,S2-708551913,S2-24996222,S2-558499791,S2-376598641,S2-669108738,S2-386519334,S2-835002213,S2-398811719,S2-162899787,S2-336078551,S2-143544110,S2-679001230,S2-52010366,S2-899753756,S2-444097818,S2-240615681,S2-502376995,S2-299004366,S2-596827865,S2-202778309,S2-25625248,S2-717563623,S2-979683346,S2-935476841,S2-745894287,S2-380419750,S2-620854121,S2-37971441,S2-273194025,S2-713781513,S3-524353267,S3-182217419,S3-583509312,S3-992893051,S3-181896043,S3-563083804,S3-265834194,S3-827434335,S3-222540494,S3-722453083,S3-315940463,S3-6822979,S3-740842391,S3-32358297,S3-328375997,S3-152966632,S3-142499236,S3-741375194,S3-39591171,S3-434664870,S3-7900056,S3-251685102,S3-447386707,S3-580082102,S3-412547490,S3-641298442
S1-926944361	S2-589549611,S2-130307912,S2-33794821,S3-696258026,S2-903698311,S2-923247863,S2-290114593,S2-474434572,S2-428317486,S2-221789808,S3-924822231,S3-878692629,S3-260237884,S3-31113943,S3-298654291,S3-854473714,S3-283083876,S3-797709559,S3-927870877,S3-496219426,S3-218842240,S2-274269958,S2-672392100,S2-59192725,S2-883819340,S2-808542221,S2-187886516,S2-991869053,S2-774940874,S2-21994381,S2-362429675,S2-991126031,S2-446226433,S2-260839023,S2-732155812,S2-438574200,S2-459444436,S2-595327057,S2-396857326,S2-804550743,S2-298642925,S2-316275979,S2-225108078,S2-912845741,S2-805803025,S2-979987152,S2-493340227,S2-266834478,S2-917564869,S2-562765828,S2-308808035,S2-436731851,S2-7663294,S2-835458073,S2-965265670,S2-432676506,S2-950908091,S2-156292022,S2-222851959,S2-664365421
S1-932091383	S3-840995565,S3-614282681,S2-934211245,S2-267512484,S2-827722721,S2-355472565,S2-176219321,S2-682246798,S2-270833643,S2-893653501,S2-46776363,S2-104446474,S2-380352113,S2-289614189,S2-855640544,S2-66095072,S2-239698666,S2-370580248,S2-889543511,S2-415246580,S2-198135409,S2-989569525,S2-110224106,S2-98425059,S2-948956783,S2-744828946,S2-702759860,S2-225081152,S2-229919690,S2-176079693,S2-488954190,S2-645458367,S2-620762671,S2-166087513,S2-4769332,S2-506523931,S2-723597531,S2-321922290,S2-419256161,S2-829547526,S2-365338688,S2-783856338,S2-699995258,S2-59520806,S2-539797788,S2-669992894,S2-841395447,S2-316944185,S2-106154058,S2-550727060,S2-549723196,S2-4319563,S2-396860175,S2-841678786,S2-337801672,S2-292943816,S2-413305451,S2-775948421,S2-825534361,S2-674558950
S1-748958732	S2-29491413,S2-770257413,S2-732674919,S2-748449054,S2-430984136,S2-837784046,S2-96314479,S2-298097698,S2-770334999,S2-458160969,S2-54437760,S2-160903812,S2-351325012,S2-585531960,S3-53045668,S3-637019021,S3-801347378,S3-17766366,S3-102708669,S3-366283383,S3-452510500,S3-155676932,S2-940559356,S2-607617367,S2-141033737,S2-34967219,S2-547573172,S2-684398939,S2-237983272,S2-52997055,S2-263623705,S2-330104777,S2-736686877,S2-561124034,S2-865891338,S2-406738287,S2-856591302,S2-716503715,S2-362721861,S2-768183520,S2-69666915,S2-825170087,S2-17413799,S2-327220570,S2-69059014,S2-763130476,S2-680755275,S2-788450933,S2-64049849,S2-727931415,S2-446553150,S3-218159735,S3-775422074,S3-884442315,S3-276171871,S3-949791615,S3-9685069,S3-617852485,S3-82993346,S3-36041261
S1-407654264	S2-654987180,S2-168901050,S2-407832055,S2-680534403,S3-603130097,S3-140774540,S3-314751418,S3-606394100,S3-327282059,S3-216521639,S3-862409930,S3-939385243,S2-565272097,S2-384798578,S2-570430466,S2-148150788,S2-834729,S2-926597840,S2-979519572,S2-442090846,S2-194974105,S2-469242244,S2-188201871,S2-936282358,S2-758989840,S2-800377771,S2-779671119,S2-189308472,S2-201026506,S2-528633651,S2-664819802,S2-302778365,S2-592672158,S3-637019021,S3-783875728,S3-805668759,S3-433704411,S3-106701057,S3-142994853,S3-553760207
S1-960202214	S2-178779915,S2-405652205,S2-129319947,S3-475434395,S3-817669139,S3-571446614,S3-613956986,S2-934716922,S2-677910159,S2-193182845,S2-475221902,S2-981943356,S2-525884428,S2-427035087,S2-767453499,S2-101337037,S2-381258750,S2-606087329,S2-394650148,S2-988566947,S2-383168624,S2-273016165,S2-98049297,S2-907695321,S2-600457374,S2-199791726,S2-417738290,S2-491589066,S2-466846237,S2-421089651,S2-622043622,S2-468537428,S2-223638672,S2-263137984,S2-734679661,S2-903042012,S2-60565096,S2-982659211,S2-389103008,S2-4908679,S2-468276093,S2-289169120,S2-831581082,S2-519876830,S2-761517635,S2-15063847,S2-422267597,S2-741836527,S3-29698559,S3-415590169,S3-621019792,S3-170336704,S3-998051891,S3-879523477,S3-46615497,S3-937156876,S3-283592810,S3-410764289,S3-325490458,S3-610839231
S1-326042432	S2-972244054,S2-971735868,S2-361150613,S2-247863913,S2-769171248,S2-346181088,S2-113460276,S3-509146473,S2-649702926,S2-583114929,S2-710233773,S2-445598380,S2-75328302,S2-339500407,S2-17235825,S2-495870962,S2-263024876,S2-346644481,S2-589350155,S2-226231650,S2-1855489,S2-146077302,S2-302380669,S2-944210661,S2-577204741,S2-435541558,S2-37080803,S2-844951699,S2-99438370,S2-863913658,S2-183256763,S2-858230680,S2-604867386,S2-238991764,S2-370919988,S2-10204223,S2-3559692,S2-137062847,S2-251115906,S2-97935949,S2-217058300,S2-494152946,S2-140346380,S2-257058436,S2-310153348,S2-390572031,S2-77241306,S2-605757734,S2-153275752,S2-303995574,S2-550655292,S2-247431016,S2-440182093,S2-743735511,S2-298806819,S2-547059865,S2-43384829,S2-780367808,S2-762310335,S2-12116471
S1-26570538	S3-835659120,S2-934788206,S2-339500407,S2-298806819,S2-805329478,S2-722172803,S2-282715976,S2-132805742,S2-411839535,S2-70669716,S2-788610486,S2-994528455,S2-987306805,S2-434482735,S2-593969180,S2-505748443,S2-729962668,S2-256425559,S2-853027522,S2-435290861,S2-505815768,S2-74334097,S2-925480284,S2-636195487,S2-591284526,S2-555437268,S2-237128865,S2-787844321,S3-71621082,S3-514062471,S3-244521404,S3-71666315,S3-821237690,S3-835679409,S3-527775346,S3-6022942,S3-367312178,S3-584504836,S3-570057972,S3-984151862,S3-326519159,S3-860094946,S3-626206415,S3-18933512,S3-825899312,S3-41327013,S3-341375283,S3-419521724,S3-423410698,S3-231078533,S3-654708839,S3-165459012,S3-511625,S2-577204741,S2-135506804,S2-644142755,S2-411014006,S2-71143795,S2-332021686,S2-684682960
S1-115604131	S2-677627328,S3-971426936,S2-869078815,S2-920347050,S2-991830104,S2-45513020,S2-403665230,S3-43929344,S3-525919398,S2-590554293,S2-789698410,S2-328922214,S2-20595754,S2-223811318,S2-367817806,S2-11474807,S2-34516684,S2-257271386,S2-47254895,S2-620867050,S2-812323962,S2-859845120,S2-242294970,S2-741729997,S2-873269194,S2-236730713,S2-906091321,S2-251343578,S2-867017103,S2-962689175,S2-193151395,S2-150706107,S2-397172392,S2-364147967,S2-334059955,S2-544437384,S2-376340088,S2-808873293,S2-32412098,S2-527436414,S2-780032801,S2-317822683,S2-387774984,S2-638878423,S2-299458988,S2-931040700,S2-134830088,S2-586191372,S2-947945521,S2-649519469,S2-590499783,S2-785865642,S2-34889748,S2-352245121,S2-460964742,S2-821949203,S2-198149485,S2-434303914,S2-744117426,S2-551907378
S1-814013173	S2-354573082,S2-936126573,S2-375539550,S2-458738709,S2-593924090,S3-169383713,S3-145771186,S3-580624962,S3-454663381,S3-190954019,S2-862491071,S2-824205072,S2-564885587,S2-580065862,S2-757100246,S2-609196645,S2-856112530,S2-652060896,S2-74446394,S3-922632740,S3-414311022,S3-359283607,S3-426455607,S3-733481260,S3-126667497,S3-99980622,S3-903057933,S3-627682398,S3-89103458
S1-950047503	S2-409062448,S2-954394454,S3-93534883,S3-548537109,S2-368346570,S2-450373644,S2-20662412,S2-480226119,S3-921247150,S3-591492307,S2-321339681,S2-722700267,S2-64398640,S2-161746379,S2-302631256,S2-236602834,S2-460964742,S2-43676260,S2-551332152,S2-628456884,S2-779342783,S2-280604389,S2-737801841,S2-693100007,S2-903111630,S2-171741284,S3-96677792,S3-297450555,S3-698637631,S3-283011793,S3-948960361,S3-709355532,S3-716002326,S2-305550866,S3-495522076,S2-342025906,S2-378538795,S2-211278332,S2-187886516,S2-636426908,S2-81242288,S2-985262675,S2-755763130,S2-57997145,S2-614773004,S2-183253747,S2-513074246,S2-72490128,S2-141209863,S2-801372351,S2-180086894,S2-896760302,S2-96420541,S2-215084310,S2-777430984,S2-835818742,S2-108594879,S2-950121078,S2-674828350,S2-772653978
S1-816806651	S2-593900732,S2-234463739,S3-694327157,S3-623307451,S3-908540664,S2-305637735,S2-23519898,S2-444544903,S2-284570733,S2-438565549,S2-218619721,S2-389646822,S2-146193186,S2-137707160,S2-73405617,S2-551128687,S2-832266307,S2-771092155,S2-402379517,S2-447963596,S2-340146518,S2-722018212,S2-389924615,S2-801803424,S2-445039677,S2-727758728,S2-330344696,S2-127622422,S2-34486026,S2-659062992,S2-568216269,S2-475421250,S2-730365063,S2-517589627,S2-476828892,S2-540587525,S2-370900572,S2-624649453,S2-837385439,S2-329871976,S2-424723363,S2-906808660,S2-555290311,S2-390627971,S2-517729144,S2-615651599,S2-731194731,S2-721273162,S2-986507216,S2-311974636,S2-902864222,S2-735804910,S2-601792102,S2-968159043,S2-447880595,S2-732779775,S2-545123347,S2-877613262,S2-506930268,S2-152523406
S1-753026938	S2-832365604,S2-960306667,S2-195886948,S3-803020397,S3-323125771,S2-888652626,S2-191737075,S2-265162278,S2-526926528,S2-227087413,S2-957880956,S2-73669847,S2-657211606,S2-868351479,S2-348965073,S2-995814481,S2-637933560,S2-244689200,S2-326339963,S2-46349999,S2-364825033,S2-457040122,S2-25281859,S2-908630501,S2-129310733,S2-165654299,S2-809146167,S2-256393403,S2-137180602,S2-940832734,S2-310548026,S2-646514064,S2-842939268,S2-534387079,S2-697504957,S2-464215817,S2-970361864,S2-951932511,S2-631065124,S2-719253946,S2-968757727,S2-284691466,S2-325244818,S2-617725784,S2-995725064,S2-385613031,S2-581302943,S2-704842560,S2-712619367,S2-862834747,S2-57475788,S2-722601145,S2-251514463,S2-32662436,S2-585987719,S2-758989840,S2-910956398,S2-795395235,S2-857881384,S2-135825686
S1-321869706	S2-755026406,S3-638605309,S2-600586351,S2-179150393,S2-314093282,S2-543632868,S2-94342368,S2-65459632,S2-724561820,S2-503620985,S2-679904283,S2-515611776,S2-793723184,S2-699197541,S2-893819054,S2-65576636,S2-436376914,S2-378583714,S2-236384041,S2-318009266,S2-392147999,S2-309611274,S2-747372828,S2-946306786,S2-747637794,S2-642451467,S2-172358010,S2-904292864,S2-678712719,S2-208492631,S2-172311311,S2-794151137,S2-693081965,S2-685523301,S2-742128393,S2-983822461,S3-219844340,S3-762435762,S3-915826424,S3-136058782,S3-232816807,S3-222923888,S3-708246737,S3-881876454,S3-393924952,S3-916234170,S3-449638511,S3-196978076,S3-223088803,S3-86457942,S3-626277104,S3-94969860,S3-259830163,S3-624342201,S3-520571682,S3-75959954,S3-90624011,S3-635681704,S3-333918806,S2-469873904
S1-956145942	S2-757965845,S2-642549766,S2-19897927,S2-491343764,S2-678863714,S2-787014225,S2-832897783,S2-107476945,S2-92682533,S2-665405944,S2-873365432,S2-200773846,S2-220427633,S2-527925015,S2-844894056,S2-173521282,S2-272368930,S2-53864835,S2-368708876,S2-891846221,S2-350057454,S2-928208086,S2-633169784,S2-391325501,S2-570546898,S2-882749433,S2-123243939,S2-514162097,S2-917903845,S2-967923679,S2-807502878,S2-925864486,S2-698266798,S2-8293003,S2-466099591,S2-734053203,S2-696343472,S2-957095170,S2-274701021,S2-476704335,S2-286184781,S2-859906917,S2-492576234,S2-524434440,S2-779997337,S2-774392345,S2-44469600,S2-506736866,S2-423588119,S2-558478932,S2-554303520,S2-788357943,S2-717777207,S2-489302759,S2-592615007,S2-170508887,S2-476496287,S2-725516114,S2-339238296,S2-955101956
S1-102092317	S2-17853482,S2-962601675,S2-506077451,S3-571446614,S2-193510687,S2-118916909,S2-666810841,S2-226359557,S2-225679664,S2-878884039,S2-436185882,S2-475221902,S2-732155812,S2-147483891,S2-525662290,S2-561915559,S2-27046600,S2-960440618,S2-719813387,S2-63814065,S2-926593422,S2-468776136,S2-232301612,S2-673419052,S2-570283829,S2-537783043,S2-343176645,S2-60682691,S2-422758057,S2-995997303,S2-771880585,S2-163657158,S2-538358423,S2-788342534,S2-441121533,S2-443271648,S2-577857669,S2-674217560,S2-790747215,S2-993550499,S2-873567298,S2-65616645,S2-811798347,S2-690797368,S2-96597632,S2-582604294,S2-535176128,S2-412942289,S2-182377131,S2-228583557,S2-777196761,S2-865999610,S2-808640458,S2-263585032,S2-802271681,S2-550192234,S2-86912421,S2-233306004,S2-25469293,S2-671119196
S1-875778203	S3-362690310,S3-777663707,S3-977051913,S3-165453404,S3-728112693,S3-898716630,S2-856860182,S2-535742821,S2-872782933,S2-255481825,S2-830131819,S2-558211503,S2-889538824,S2-510635651,S2-426121095,S2-525621964,S2-16706628,S2-722659922,S2-631563082,S2-152000251,S2-614773004,S2-167281889,S2-939972778,S2-664411184,S2-957129286,S2-287849452,S2-164454648,S2-852298556,S2-792603765,S2-565474831,S2-10844142,S2-144034060,S2-251426537,S2-23318984,S2-99072626,S2-627809306,S2-179124370,S2-656780981,S2-280283783,S2-606224920,S2-874074111,S2-552065878,S2-271540541,S2-465694455,S2-491277475,S2-269753859,S2-589215826,S2-420539805,S2-470109102,S2-205874870,S2-819373836,S2-436801310,S2-198202218,S2-283547449,S2-119369314,S2-339627888,S2-717220679,S2-618242812,S2-291028132,S2-75527216
S1-491794520	S3-109194980,S3-974216382,S3-445599621,S3-131168852,S2-899542587,S2-674483606,S2-597814989,S2-561166959,S2-396538001,S2-117184155,S2-928635359,S2-544842505,S2-570347335,S2-926583515,S2-678373967,S2-348752606,S2-147569332,S2-114477802,S2-337389098,S2-435063162,S2-891749952,S2-695751787,S2-559274002,S2-319681141,S2-487439097,S2-984783037,S2-555716915,S2-209671063,S2-615758986,S2-154569708,S2-179278937,S2-64719085,S2-170714258,S2-391668744,S2-711313605,S2-306922175,S2-629412492,S2-171153417,S2-6214076,S2-443193800,S2-560801662,S2-62829824,S2-935207527,S2-271407604,S2-309729524,S2-937785155,S2-412583689,S2-919782681,S2-388584867,S2-422584264,S2-215390378,S2-546946027,S2-663701892,S2-345689441,S2-252942737,S2-163678337,S2-98049297,S2-381633929,S2-955572278,S2-279694093
